sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AG0336-C,I-62,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9279999999999999,0.005,gamb_colu,coluzzii,coluzzii,33.0204,6.2527285,0.46605006,-2.4217162,5.1003838,1.9122485,-3.0796876,5.622238,0.44198585,1.747333
AG0348-C,I-299,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.941,0.006,gamb_colu,coluzzii,coluzzii,39.072666,51.70533,-7.6773005,10.938445,-6.5509963,2.517944,22.606728,-9.031325,-38.16044,-4.183875
AG0295-C,I-468,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.927,0.005,gamb_colu,coluzzii,coluzzii,31.720602,32.20621,-3.1695018,-15.780111,6.8071923,-7.1772075,-10.590639,-0.27524146,6.2858334,3.474081
AG0326-C,I-2,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9540000000000001,0.004,gamb_colu,coluzzii,coluzzii,43.221672,-36.777325,5.7353387,3.3386564,-1.2425896,0.09096737,11.425099,-6.518968,-9.73043,4.899016
AG0319-C,I-36,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9520000000000001,0.004,gamb_colu,coluzzii,coluzzii,37.374767,-24.96546,7.1535153,0.37043813,-5.6047354,2.2618647,10.312409,16.169765,5.7254767,6.5309715
AG0300-C,I-489,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.897,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,35.490097,4.801443,-2.4481013,0.17278628,-2.3665366,-2.5974689,-2.5454807,13.506125,0.028027354,5.48097
AG0367-C,O-458,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9259999999999999,0.006,gamb_colu,coluzzii,coluzzii,30.42025,43.779793,-3.1459913,0.70414454,-3.1942043,-0.3888373,-9.950486,22.338278,-1.4002297,-6.368948
AG0274-C,O-349,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.951,0.004,gamb_colu,coluzzii,coluzzii,41.503044,-38.61852,11.641879,4.812967,-5.774564,12.673383,-14.7238245,11.279144,16.557964,14.212201
AG0343-C,I-131,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.909,0.005,gamb_colu,coluzzii,coluzzii,36.801212,8.053447,1.0081581,0.51522046,-5.500043,-1.6148986,5.7434483,7.7098045,1.2919588,6.9105935
AG0358-C,O-368,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.93,0.005,gamb_colu,coluzzii,coluzzii,38.02634,12.953489,-3.2377892,11.973571,-5.893672,8.25879,12.17132,-25.860733,-16.77705,4.500459
AG0335-C,I-61,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.953,0.005,gamb_colu,coluzzii,coluzzii,37.495773,-34.147327,10.497258,9.869043,0.76381236,8.452725,1.8603919,12.485863,-8.780465,21.156366
AG0346-C,I-296,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.875,0.006,gamb_colu,intermediate,intermediate_gambiae_coluzzii,25.309172,36.1211,-5.0526714,-12.506265,1.7073108,-0.8741326,-5.162707,-2.0556624,-5.7755737,-19.746847
AG0294-C,I-466,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.915,0.006,gamb_colu,coluzzii,coluzzii,40.054142,-16.658863,1.4197903,-6.5950456,-5.3559723,-12.133156,-23.047157,-14.258354,-6.3374906,8.049772
AG0354-C,I-322,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.966,0.004,gamb_colu,coluzzii,coluzzii,44.87604,-51.6037,9.557923,17.7459,-0.2513151,14.228029,45.179928,-19.218582,-24.372381,66.723595
AG0368-C,O-484,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.925,0.006,gamb_colu,coluzzii,coluzzii,35.65128,73.66159,-19.303513,-9.672026,4.306039,2.489545,-40.866394,12.983149,5.4264503,-117.678665
AG0311-C,I-12,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.943,0.004,gamb_colu,coluzzii,coluzzii,42.9138,-34.74557,13.546812,-11.552398,-1.940435,-5.92863,1.883362,-6.4534483,15.912063,-4.629213
