sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00922-4651STDY7017232,GP763,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9740000000000001,0.002,gamb_colu,coluzzii,coluzzii,-1.8073623,-14.60638,-3.5199575,18.582142,7.1108556,-10.399239,-3.6394482,-24.018356,13.851657,1.21228
VBS00925-4651STDY7017233,GP766,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,-5.018145,-3.6868253,-25.555876,13.085614,-17.019806,-20.777843,-27.264338,3.14891,-10.775525,2.54803
VBS00926-4651STDY7017234,GP767,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,9.744377,29.802912,-1.6906104,13.808969,20.37715,-2.763162,-17.862444,-17.188892,1.4165077,-20.137207
VBS00927-4651STDY7017235,GP768,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,12.599786,11.127301,-1.5366178,-4.661684,1.125862,-0.8289485,-1.4787886,-12.623019,3.7209044,10.229307
VBS00928-4651STDY7017236,GP769,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.976,0.002,gamb_colu,coluzzii,coluzzii,13.803902,20.679306,-21.81085,25.79699,-6.4473886,-6.1192164,-20.005472,-28.251001,26.74899,-2.9335136
VBS00929-4651STDY7017237,GP770,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.002,gamb_colu,coluzzii,coluzzii,-10.672293,8.197196,12.965044,-15.53415,-18.442009,-0.6464621,7.650314,-28.080177,-0.8934914,-15.170716
VBS00931-4651STDY7017238,GP772,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.973,0.002,gamb_colu,coluzzii,coluzzii,14.65508,-0.15742046,-8.332005,-0.23856273,-18.483915,-19.667944,-4.5195003,-8.786471,-7.0507092,-21.808989
VBS00932-4651STDY7017239,GP773,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,5.4728665,6.11676,9.146429,-13.455833,-21.276415,-14.721432,11.536577,3.677997,-13.673119,1.2280566
VBS00933-4651STDY7017240,GP774,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.986,0.005,gamb_colu,coluzzii,coluzzii,27.530396,-2.5262508,65.54892,-24.970095,-31.9178,11.721143,-11.398182,-63.107048,46.91377,-181.28067
VBS00935-4651STDY7017241,GP776,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9620000000000001,0.002,gamb_colu,coluzzii,coluzzii,-8.695423,-15.417371,-28.969997,-22.95692,-12.6109915,-0.82264304,4.130022,7.2929487,32.417557,-0.055138245
