sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00950-4651STDY7017249,GP791,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,-2.0122375,-11.343211,-2.7772732,7.914346,-31.132593,-4.4496536,-5.591639,6.786844,27.705397,15.796152
VBS00951-4651STDY7017250,GP792,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.981,0.002,gamb_colu,coluzzii,coluzzii,-3.4383962,-2.1038313,-4.3889594,6.9494405,7.541392,-18.687572,-12.954384,1.8030369,-3.7463737,6.0863175
VBS00952-4651STDY7017251,GP793,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.986,0.002,gamb_colu,coluzzii,coluzzii,0.38514078,15.505666,-7.292455,23.839527,7.3155217,-0.15500326,-7.1062775,1.9095114,-1.5585505,24.348778
VBS00953-4651STDY7017252,GP794,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.972,0.003,gamb_colu,coluzzii,coluzzii,14.828917,-24.917856,16.655993,-31.12992,-244.89415,-167.7455,115.292015,-39.210213,-198.34201,13.328945
VBS00957-4651STDY7017253,GP798,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,3.71705,-5.9090686,3.8043382,13.563049,-24.922056,3.4772277,-5.222784,9.604317,0.12004783,2.200672
VBS00958-4651STDY7017254,GP799,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,-0.27520415,-6.17181,-3.1448386,44.36057,22.278492,-20.234228,-15.013412,-22.108868,-13.772941,-9.704645
VBS00960-4651STDY7017255,GP801,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,-7.3529434,9.015161,-9.938015,1.1179215,-16.88925,10.742561,-13.910155,-13.616688,-4.2761307,-32.354473
VBS00961-4651STDY7017256,GP802,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.002,gamb_colu,coluzzii,coluzzii,0.68957764,-0.6361572,-7.2873044,-15.936174,3.9507725,-3.3169467,-8.679939,4.6599593,10.369161,22.923273
VBS00962-4651STDY7017257,GP803,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,-0.44658276,6.0567174,-2.610538,4.04574,2.9994092,-14.029088,9.2776,7.495519,-9.482432,-32.35126
VBS00964-4651STDY7017258,GP805,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.98,0.002,gamb_colu,coluzzii,coluzzii,-4.100291,17.621689,36.56904,2.8816004,19.262344,-0.213631,10.504587,2.525502,11.039134,8.452345
VBS00969-4651STDY7017259,GP810,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.99,0.002,gamb_colu,coluzzii,coluzzii,-8.754293,-13.3322735,-4.019672,14.317425,-28.218449,-25.064962,1.3290869,16.110523,32.004528,-9.619497
VBS00970-4651STDY7017260,GP811,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,1.192577,-10.603528,10.079713,-5.1387496,6.2751055,-1.1815212,15.351842,-2.4676454,1.4328103,-23.224552
VBS00971-4651STDY7017261,GP812,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,1.3762324,-2.0607877,2.232349,-27.087454,2.0753,-22.451942,1.5249108,-5.98803,-10.27896,19.318712
VBS00972-4651STDY7017262,GP813,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,1.8432887,-12.693036,4.64349,20.823376,-24.121498,3.925195,-17.219017,25.239021,-7.534381,2.4173465
VBS00974-4651STDY7017263,GP815,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,-7.753138,3.891809,-3.5654876,22.751995,0.022662,-7.0641456,-7.508877,13.185953,14.270021,12.529004
VBS00975-4651STDY7017264,GP816,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.973,0.002,gamb_colu,coluzzii,coluzzii,0.5968462,-2.0519264,0.12986703,8.79921,-7.4489565,-23.722052,3.629251,6.8782115,-13.018766,-19.717125
VBS00976-4651STDY7017265,GP817,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,-2.3109276,0.04217582,0.09607929,24.485598,-23.73113,-12.704115,11.074819,11.120492,-7.1094284,20.66934
VBS00977-4651STDY7017266,GP818,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9640000000000001,0.002,gamb_colu,coluzzii,coluzzii,3.7885966,-11.287891,6.3237166,-7.1233845,9.700533,-13.625965,4.4603333,-2.402688,4.302784,5.9387774
VBS00982-4651STDY7017267,GP823,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9890000000000001,0.002,gamb_colu,coluzzii,coluzzii,4.281712,1.6527345,1.1067207,-4.7256737,-15.18068,-0.27378577,7.5409274,12.520426,-12.401027,1.2475786
VBS00983-4651STDY7017268,GP824,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.002,gamb_colu,coluzzii,coluzzii,-7.799834,-12.416745,-7.7425103,-24.668499,34.71047,14.762151,8.08236,-20.305525,-0.055122104,20.879274
VBS00985-4651STDY7017269,GP826,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.971,0.002,gamb_colu,coluzzii,coluzzii,-4.982369,-0.23027538,6.1788087,0.9383353,5.609253,-2.9223008,15.163722,-0.4438901,13.581671,1.7609934
VBS00986-4651STDY7017270,GP827,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.976,0.003,gamb_colu,coluzzii,coluzzii,-0.13175651,2.4461205,9.346725,-6.7254963,-10.924315,-1.0041382,-15.112474,7.628296,-2.774325,-7.9881353
VBS00989-4651STDY7017271,GP830,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.985,0.003,gamb_colu,coluzzii,coluzzii,-5.1661105,-14.075615,16.595098,-9.759832,25.395653,-31.365162,-13.8815365,17.77539,-28.339668,41.21397
VBS00991-4651STDY7017272,GP832,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.971,0.002,gamb_colu,coluzzii,coluzzii,-8.291341,7.6223435,-0.39017186,-0.6136386,11.067253,-3.0533788,0.64683515,-9.6237545,-2.5440416,-0.9752642
VBS00992-4651STDY7017273,GP833,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.973,0.002,gamb_colu,coluzzii,coluzzii,6.730892,3.815689,16.493671,2.6467664,8.872039,0.96187687,14.494788,2.1899,-6.978797,9.040342
VBS00994-4651STDY7017274,GP835,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.982,0.002,gamb_colu,coluzzii,coluzzii,2.5798616,-5.5986395,8.038777,-3.4983659,-1.6585693,-2.9290051,26.108868,-11.316507,2.819292,9.366638
VBS00997-4651STDY7017275,GP838,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.985,0.003,gamb_colu,coluzzii,coluzzii,1.628467,20.198137,-2.4391096,10.372675,-30.56986,-22.817968,18.31077,66.99804,29.104952,4.610263
